,track_id,artist_name,track_name,popularity,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_type,uri,track_href,analysis_url,duration_ms,time_signature
145,0u2P5u6lvoDfwTYjAADbn4,Billie Eilish,lovely (with Khalid),88,"['art pop', 'electropop', 'pop']",0.351,0.296,4,-10.109,0,0.0333,0.934,0.0,0.095,0.12,115.284,audio_features,spotify:track:0u2P5u6lvoDfwTYjAADbn4,https://api.spotify.com/v1/tracks/0u2P5u6lvoDfwTYjAADbn4,https://api.spotify.com/v1/audio-analysis/0u2P5u6lvoDfwTYjAADbn4,200186,4
146,2P91MQbaiQOfbiz9VqhqKQ,Lauv,I Like Me Better,82,"['electropop', 'pop']",0.752,0.505,9,-7.621,1,0.253,0.535,2.55e-06,0.104,0.419,91.97,audio_features,spotify:track:2P91MQbaiQOfbiz9VqhqKQ,https://api.spotify.com/v1/tracks/2P91MQbaiQOfbiz9VqhqKQ,https://api.spotify.com/v1/audio-analysis/2P91MQbaiQOfbiz9VqhqKQ,197437,4
147,09CtPGIpYB4BrO8qb1RGsF,Justin Bieber,Sorry,81,"['canadian pop', 'pop']",0.654,0.76,0,-3.669,0,0.045,0.0797,0.0,0.299,0.41,99.945,audio_features,spotify:track:09CtPGIpYB4BrO8qb1RGsF,https://api.spotify.com/v1/tracks/09CtPGIpYB4BrO8qb1RGsF,https://api.spotify.com/v1/audio-analysis/09CtPGIpYB4BrO8qb1RGsF,200787,4
148,7BKLCZ1jbUBVqRi2FVlTVw,The Chainsmokers,Closer,84,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']",0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,audio_features,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/tracks/7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/audio-analysis/7BKLCZ1jbUBVqRi2FVlTVw,244960,4
149,4hQ6UGyWQIGJmHSo0J88JW,Selena Gomez,Back To You - From 13 Reasons Why – Season 2 Soundtrack,74,"['dance pop', 'pop', 'post-teen pop']",0.601,0.724,6,-4.856,1,0.0486,0.0945,1.68e-06,0.12,0.508,102.061,audio_features,spotify:track:4hQ6UGyWQIGJmHSo0J88JW,https://api.spotify.com/v1/tracks/4hQ6UGyWQIGJmHSo0J88JW,https://api.spotify.com/v1/audio-analysis/4hQ6UGyWQIGJmHSo0J88JW,207905,4
150,2iUXsYOEPhVqEBwsqP70rE,5 Seconds of Summer,Youngblood,81,"['boy band', 'dance pop', 'pop', 'post-teen pop', 'uk pop']",0.596,0.854,7,-5.114,0,0.463,0.0169,0.0,0.124,0.152,120.274,audio_features,spotify:track:2iUXsYOEPhVqEBwsqP70rE,https://api.spotify.com/v1/tracks/2iUXsYOEPhVqEBwsqP70rE,https://api.spotify.com/v1/audio-analysis/2iUXsYOEPhVqEBwsqP70rE,203418,4
151,2bQhVQbV7VBzSOPo8mbkUR,The Chainsmokers,Beach House,56,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']",0.4,0.838,0,-4.491,1,0.0526,0.174,0.0,0.341,0.533,179.945,audio_features,spotify:track:2bQhVQbV7VBzSOPo8mbkUR,https://api.spotify.com/v1/tracks/2bQhVQbV7VBzSOPo8mbkUR,https://api.spotify.com/v1/audio-analysis/2bQhVQbV7VBzSOPo8mbkUR,206120,4
152,2zh01m4PiHaZz4BAm0NRxs,Gryffin,Tie Me Down (with Elley Duhé),65,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house']",0.608,0.845,6,-2.292,1,0.0597,0.136,0.0,0.111,0.322,98.976,audio_features,spotify:track:2zh01m4PiHaZz4BAm0NRxs,https://api.spotify.com/v1/tracks/2zh01m4PiHaZz4BAm0NRxs,https://api.spotify.com/v1/audio-analysis/2zh01m4PiHaZz4BAm0NRxs,218240,4
153,7m9OqQk4RVRkw9JJdeAw96,XXXTENTACION,Jocelyn Flores,84,"['emo rap', 'miami hip hop']",0.872,0.391,0,-9.144,0,0.242,0.469,4.13e-06,0.297,0.437,134.021,audio_features,spotify:track:7m9OqQk4RVRkw9JJdeAw96,https://api.spotify.com/v1/tracks/7m9OqQk4RVRkw9JJdeAw96,https://api.spotify.com/v1/audio-analysis/7m9OqQk4RVRkw9JJdeAw96,119133,4
154,2YpeDb67231RjR0MgVLzsG,Lil Nas X,Old Town Road - Remix,78,"['lgbtq+ hip hop', 'pop']",0.878,0.619,6,-5.56,1,0.102,0.0533,0.0,0.113,0.639,136.041,audio_features,spotify:track:2YpeDb67231RjR0MgVLzsG,https://api.spotify.com/v1/tracks/2YpeDb67231RjR0MgVLzsG,https://api.spotify.com/v1/audio-analysis/2YpeDb67231RjR0MgVLzsG,157067,4
156,2b8fOow8UzyDFAE27YhOZM,Maroon 5,Memories,32,['pop'],0.764,0.32,11,-7.209,1,0.0546,0.837,0.0,0.0822,0.575,91.019,audio_features,spotify:track:2b8fOow8UzyDFAE27YhOZM,https://api.spotify.com/v1/tracks/2b8fOow8UzyDFAE27YhOZM,https://api.spotify.com/v1/audio-analysis/2b8fOow8UzyDFAE27YhOZM,189486,4
157,2jyjhRf6DVbMPU5zxagN2h,Passenger,Let Her Go,1,"['folk-pop', 'neo mellow']",0.509,0.538,7,-7.335,1,0.0572,0.385,0.0,0.104,0.244,75.089,audio_features,spotify:track:2jyjhRf6DVbMPU5zxagN2h,https://api.spotify.com/v1/tracks/2jyjhRf6DVbMPU5zxagN2h,https://api.spotify.com/v1/audio-analysis/2jyjhRf6DVbMPU5zxagN2h,252867,4
158,7FihoA0WgTT21DkWR7wbYR,Céline Dion,"Ashes - from ""Deadpool 2"" Motion Picture Soundtrack",64,['canadian pop'],0.342,0.425,0,-9.064,0,0.0425,0.459,0.0,0.122,0.115,110.62,audio_features,spotify:track:7FihoA0WgTT21DkWR7wbYR,https://api.spotify.com/v1/tracks/7FihoA0WgTT21DkWR7wbYR,https://api.spotify.com/v1/audio-analysis/7FihoA0WgTT21DkWR7wbYR,199507,4
159,2B7oyUTr2pCsUqPy4bgiYB,Lauv,"fuck, i'm lonely - from “13 Reasons Why: Season 3”",0,"['electropop', 'pop']",0.806,0.558,9,-6.46,1,0.0683,0.482,0.0,0.0618,0.678,95.016,audio_features,spotify:track:2B7oyUTr2pCsUqPy4bgiYB,https://api.spotify.com/v1/tracks/2B7oyUTr2pCsUqPy4bgiYB,https://api.spotify.com/v1/audio-analysis/2B7oyUTr2pCsUqPy4bgiYB,198973,4
160,6b2RcmUt1g9N9mQ3CbjX2Y,Sam Smith,How Do You Sleep?,74,"['dance pop', 'pop', 'uk pop']",0.477,0.682,1,-4.931,0,0.0925,0.153,0.0,0.0763,0.345,110.567,audio_features,spotify:track:6b2RcmUt1g9N9mQ3CbjX2Y,https://api.spotify.com/v1/tracks/6b2RcmUt1g9N9mQ3CbjX2Y,https://api.spotify.com/v1/audio-analysis/6b2RcmUt1g9N9mQ3CbjX2Y,202205,5
161,21jGcNKet2qwijlDFuPiPb,Post Malone,Circles,86,"['dfw rap', 'melodic rap', 'rap']",0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,audio_features,spotify:track:21jGcNKet2qwijlDFuPiPb,https://api.spotify.com/v1/tracks/21jGcNKet2qwijlDFuPiPb,https://api.spotify.com/v1/audio-analysis/21jGcNKet2qwijlDFuPiPb,215280,4
162,696DnlkuDOXcMAnKlTgXXK,Arizona Zervas,ROXANNE,78,"['pop', 'pop rap', 'rhode island rap', 'viral rap']",0.621,0.601,6,-5.616,0,0.148,0.0522,0.0,0.46,0.457,116.735,audio_features,spotify:track:696DnlkuDOXcMAnKlTgXXK,https://api.spotify.com/v1/tracks/696DnlkuDOXcMAnKlTgXXK,https://api.spotify.com/v1/audio-analysis/696DnlkuDOXcMAnKlTgXXK,163636,5
163,3fPgIknlkDWXs1l2noKZbp,Badshah,Kar Gayi Chull,60,"['desi hip hop', 'desi pop', 'desi trap', 'haryanvi pop', 'modern bollywood']",0.827,0.737,11,-5.473,0,0.0764,0.0316,0.000322,0.211,0.873,121.99,audio_features,spotify:track:3fPgIknlkDWXs1l2noKZbp,https://api.spotify.com/v1/tracks/3fPgIknlkDWXs1l2noKZbp,https://api.spotify.com/v1/audio-analysis/3fPgIknlkDWXs1l2noKZbp,187711,4
164,0GVBPuCT3pBrXCdY3Uiy5B,Marshmello,BIBA,0,"['brostep', 'dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']",0.587,0.963,0,0.366,0,0.0552,0.0656,0.0,0.27,0.491,127.842,audio_features,spotify:track:0GVBPuCT3pBrXCdY3Uiy5B,https://api.spotify.com/v1/tracks/0GVBPuCT3pBrXCdY3Uiy5B,https://api.spotify.com/v1/audio-analysis/0GVBPuCT3pBrXCdY3Uiy5B,175721,4
165,6qCNaRRr5xJALfNJvh0NAw,Zack Knight,Bom Diggy Diggy,68,"['desi hip hop', 'desi pop', 'modern bollywood']",0.782,0.827,11,-4.219,0,0.0627,0.159,0.0,0.226,0.498,104.032,audio_features,spotify:track:6qCNaRRr5xJALfNJvh0NAw,https://api.spotify.com/v1/tracks/6qCNaRRr5xJALfNJvh0NAw,https://api.spotify.com/v1/audio-analysis/6qCNaRRr5xJALfNJvh0NAw,238530,4
166,2tjWCe2W7sgvS3C8NHcdtI,Akhil,"Duniyaa (From ""Luka Chuppi"")",74,"['desi hip hop', 'desi pop', 'punjabi pop']",0.435,0.658,7,-5.949,0,0.0368,0.699,0.0,0.125,0.524,77.17,audio_features,spotify:track:2tjWCe2W7sgvS3C8NHcdtI,https://api.spotify.com/v1/tracks/2tjWCe2W7sgvS3C8NHcdtI,https://api.spotify.com/v1/audio-analysis/2tjWCe2W7sgvS3C8NHcdtI,222501,4
167,6N6mJlsjYRV0yoMSPS5JiQ,Navv Inder,The Wakhra Song,60,"['desi hip hop', 'desi pop']",0.788,0.894,5,-2.661,0,0.198,0.339,0.000253,0.0649,0.588,89.945,audio_features,spotify:track:6N6mJlsjYRV0yoMSPS5JiQ,https://api.spotify.com/v1/tracks/6N6mJlsjYRV0yoMSPS5JiQ,https://api.spotify.com/v1/audio-analysis/6N6mJlsjYRV0yoMSPS5JiQ,196000,4
168,7gAyu0od48mkaCw1laPKVC,Vayu,Naagin,62,[],0.807,0.5,9,-10.361,1,0.0581,0.0335,8.73e-06,0.0967,0.243,97.09,audio_features,spotify:track:7gAyu0od48mkaCw1laPKVC,https://api.spotify.com/v1/tracks/7gAyu0od48mkaCw1laPKVC,https://api.spotify.com/v1/audio-analysis/7gAyu0od48mkaCw1laPKVC,157000,4
169,79JMjG6tj2zvCDEukCSgcx,Nucleya,Laung Gawacha,0,"['desi hip hop', 'desi pop', 'hindi hip hop', 'indian edm', 'indian indie']",0.571,0.9,0,-4.855,0,0.037,0.00502,0.00916,0.0952,0.414,91.985,audio_features,spotify:track:79JMjG6tj2zvCDEukCSgcx,https://api.spotify.com/v1/tracks/79JMjG6tj2zvCDEukCSgcx,https://api.spotify.com/v1/audio-analysis/79JMjG6tj2zvCDEukCSgcx,213913,4
170,4r8JqkhpTb5tzSKKHnVJIJ,Mohit Chauhan,Tujhe Bhula Diya,67,"['desi pop', 'filmi', 'modern bollywood']",0.644,0.423,11,-8.702,0,0.0324,0.464,0.0,0.11,0.509,131.903,audio_features,spotify:track:4r8JqkhpTb5tzSKKHnVJIJ,https://api.spotify.com/v1/tracks/4r8JqkhpTb5tzSKKHnVJIJ,https://api.spotify.com/v1/audio-analysis/4r8JqkhpTb5tzSKKHnVJIJ,279429,4
171,4tCtwWceOPWzenK2HAIJSb,Fifth Harmony,Work from Home (feat. Ty Dolla $ign),75,"['dance pop', 'girl group', 'pop', 'post-teen pop', 'talent show', 'uk pop']",0.803,0.585,8,-5.861,1,0.0432,0.103,3.94e-06,0.0644,0.593,105.017,audio_features,spotify:track:4tCtwWceOPWzenK2HAIJSb,https://api.spotify.com/v1/tracks/4tCtwWceOPWzenK2HAIJSb,https://api.spotify.com/v1/audio-analysis/4tCtwWceOPWzenK2HAIJSb,214480,4
173,3QGsuHI8jO1Rx4JWLUh9jd,Shawn Mendes,Treat You Better,84,"['canadian pop', 'dance pop', 'pop', 'viral pop']",0.444,0.819,10,-4.078,0,0.341,0.106,0.0,0.107,0.747,82.695,audio_features,spotify:track:3QGsuHI8jO1Rx4JWLUh9jd,https://api.spotify.com/v1/tracks/3QGsuHI8jO1Rx4JWLUh9jd,https://api.spotify.com/v1/audio-analysis/3QGsuHI8jO1Rx4JWLUh9jd,187973,4
175,5ZSl6gDoV6bPPxzmLeneV9,Jonas Blue,Rise,70,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house', 'uk dance', 'uk pop']",0.687,0.785,1,-4.65,1,0.0333,0.327,0.0,0.203,0.655,106.046,audio_features,spotify:track:5ZSl6gDoV6bPPxzmLeneV9,https://api.spotify.com/v1/tracks/5ZSl6gDoV6bPPxzmLeneV9,https://api.spotify.com/v1/audio-analysis/5ZSl6gDoV6bPPxzmLeneV9,194408,4
176,22vgEDb5hykfaTwLuskFGD,Jonas Brothers,Sucker,80,"['boy band', 'dance pop', 'pop', 'post-teen pop', 'uk pop']",0.842,0.734,1,-5.065,0,0.0588,0.0427,0.0,0.106,0.952,137.958,audio_features,spotify:track:22vgEDb5hykfaTwLuskFGD,https://api.spotify.com/v1/tracks/22vgEDb5hykfaTwLuskFGD,https://api.spotify.com/v1/audio-analysis/22vgEDb5hykfaTwLuskFGD,181027,4
177,1j4kHkkpqZRBwE0A4CN4Yv,ZAYN,Dusk Till Dawn (feat. Sia) - Radio Edit,77,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",0.259,0.437,11,-6.589,0,0.0386,0.102,1.32e-06,0.106,0.0951,180.042,audio_features,spotify:track:1j4kHkkpqZRBwE0A4CN4Yv,https://api.spotify.com/v1/tracks/1j4kHkkpqZRBwE0A4CN4Yv,https://api.spotify.com/v1/audio-analysis/1j4kHkkpqZRBwE0A4CN4Yv,239000,4
179,2U4tbK3U9DFdZvhLNagF5V,Liam Payne,Strip That Down (feat. Quavo),0,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",0.873,0.495,6,-5.446,1,0.0518,0.199,0.0,0.0805,0.546,106.033,audio_features,spotify:track:2U4tbK3U9DFdZvhLNagF5V,https://api.spotify.com/v1/tracks/2U4tbK3U9DFdZvhLNagF5V,https://api.spotify.com/v1/audio-analysis/2U4tbK3U9DFdZvhLNagF5V,202062,4
180,6kls8cSlUyHW2BUOkDJIZE,Ellie Goulding,Hate Me (with Juice WRLD),74,"['dance pop', 'edm', 'electropop', 'indietronica', 'metropopolis', 'pop', 'uk pop']",0.657,0.768,8,-4.628,1,0.0507,0.108,0.0,0.144,0.759,75.025,audio_features,spotify:track:6kls8cSlUyHW2BUOkDJIZE,https://api.spotify.com/v1/tracks/6kls8cSlUyHW2BUOkDJIZE,https://api.spotify.com/v1/audio-analysis/6kls8cSlUyHW2BUOkDJIZE,186223,4
181,4kWO6O1BUXcZmaxitpVUwp,Tiësto,Jackie Chan,72,"['big room', 'brostep', 'dance pop', 'dutch edm', 'edm', 'house', 'pop', 'pop dance', 'slap house', 'trance', 'tropical house']",0.747,0.834,3,-2.867,0,0.045,0.374,0.0,0.0586,0.687,128.005,audio_features,spotify:track:4kWO6O1BUXcZmaxitpVUwp,https://api.spotify.com/v1/tracks/4kWO6O1BUXcZmaxitpVUwp,https://api.spotify.com/v1/audio-analysis/4kWO6O1BUXcZmaxitpVUwp,215760,4
182,2P4OICZRVAQcYAV2JReRfj,Avicii,Waiting For Love,80,"['dance pop', 'edm', 'pop', 'pop dance', 'pop rap']",0.579,0.736,6,-3.863,0,0.0527,0.31,0.0,0.198,0.613,127.999,audio_features,spotify:track:2P4OICZRVAQcYAV2JReRfj,https://api.spotify.com/v1/tracks/2P4OICZRVAQcYAV2JReRfj,https://api.spotify.com/v1/audio-analysis/2P4OICZRVAQcYAV2JReRfj,230613,4
183,5Z3GHaZ6ec9bsiI5BenrbY,Khalid,Young Dumb & Broke,80,"['pop', 'pop r&b']",0.799,0.539,1,-6.351,1,0.0421,0.199,1.66e-05,0.165,0.394,136.948,audio_features,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,https://api.spotify.com/v1/tracks/5Z3GHaZ6ec9bsiI5BenrbY,https://api.spotify.com/v1/audio-analysis/5Z3GHaZ6ec9bsiI5BenrbY,202547,4
184,7ef4DlsgrMEH11cDZd32M6,Calvin Harris,One Kiss (with Dua Lipa),88,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,audio_features,spotify:track:7ef4DlsgrMEH11cDZd32M6,https://api.spotify.com/v1/tracks/7ef4DlsgrMEH11cDZd32M6,https://api.spotify.com/v1/audio-analysis/7ef4DlsgrMEH11cDZd32M6,214847,4
185,2Fxmhks0bxGSBdJ92vM42m,Billie Eilish,bad guy,83,"['art pop', 'electropop', 'pop']",0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,audio_features,spotify:track:2Fxmhks0bxGSBdJ92vM42m,https://api.spotify.com/v1/tracks/2Fxmhks0bxGSBdJ92vM42m,https://api.spotify.com/v1/audio-analysis/2Fxmhks0bxGSBdJ92vM42m,194088,4
186,6uiz2UTi8yaPVd9A1OxxTW,Lauv,i'm so tired...,0,"['electropop', 'pop']",0.599,0.733,11,-7.058,1,0.203,0.176,0.0,0.242,0.534,102.211,audio_features,spotify:track:6uiz2UTi8yaPVd9A1OxxTW,https://api.spotify.com/v1/tracks/6uiz2UTi8yaPVd9A1OxxTW,https://api.spotify.com/v1/audio-analysis/6uiz2UTi8yaPVd9A1OxxTW,162583,4
187,5YkmS18BehACOhIIeUqe6l,NOTD,I Miss Myself (with HRVY),56,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house', 'uk pop']",0.72,0.864,0,-3.249,1,0.208,0.0856,0.0,0.16,0.659,96.048,audio_features,spotify:track:5YkmS18BehACOhIIeUqe6l,https://api.spotify.com/v1/tracks/5YkmS18BehACOhIIeUqe6l,https://api.spotify.com/v1/audio-analysis/5YkmS18BehACOhIIeUqe6l,191612,4
188,7fSPXg9avmHAkLopHA7YFe,Fifth Harmony,Down (feat. Gucci Mane),35,"['dance pop', 'girl group', 'pop', 'post-teen pop', 'talent show', 'uk pop']",0.53,0.512,8,-7.094,1,0.133,0.0162,7.04e-05,0.128,0.401,196.121,audio_features,spotify:track:7fSPXg9avmHAkLopHA7YFe,https://api.spotify.com/v1/tracks/7fSPXg9avmHAkLopHA7YFe,https://api.spotify.com/v1/audio-analysis/7fSPXg9avmHAkLopHA7YFe,165200,4
189,32OlwWuMpZ6b0aN2RZOeMS,Mark Ronson,Uptown Funk (feat. Bruno Mars),83,"['dance pop', 'pop', 'uk pop']",0.856,0.609,0,-7.223,1,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988,audio_features,spotify:track:32OlwWuMpZ6b0aN2RZOeMS,https://api.spotify.com/v1/tracks/32OlwWuMpZ6b0aN2RZOeMS,https://api.spotify.com/v1/audio-analysis/32OlwWuMpZ6b0aN2RZOeMS,269667,4
190,3swc6WTsr7rl9DqQKQA55C,Post Malone,Psycho (feat. Ty Dolla $ign),78,"['dfw rap', 'melodic rap', 'rap']",0.75,0.56,8,-8.094,1,0.105,0.546,0.0,0.111,0.459,140.06,audio_features,spotify:track:3swc6WTsr7rl9DqQKQA55C,https://api.spotify.com/v1/tracks/3swc6WTsr7rl9DqQKQA55C,https://api.spotify.com/v1/audio-analysis/3swc6WTsr7rl9DqQKQA55C,221440,4
191,7MXVkk9YMctZqd1Srtv4MB,The Weeknd,Starboy,89,"['canadian contemporary r&b', 'canadian pop', 'pop']",0.679,0.587,7,-7.015,1,0.276,0.141,6.35e-06,0.137,0.486,186.003,audio_features,spotify:track:7MXVkk9YMctZqd1Srtv4MB,https://api.spotify.com/v1/tracks/7MXVkk9YMctZqd1Srtv4MB,https://api.spotify.com/v1/audio-analysis/7MXVkk9YMctZqd1Srtv4MB,230453,4
192,6y6jbcPG4Yn3Du4moXaenr,blackbear,idfc,75,"['electropop', 'pop', 'pop rap']",0.63,0.5,1,-8.755,0,0.0611,0.611,4.04e-05,0.114,0.315,144.871,audio_features,spotify:track:6y6jbcPG4Yn3Du4moXaenr,https://api.spotify.com/v1/tracks/6y6jbcPG4Yn3Du4moXaenr,https://api.spotify.com/v1/audio-analysis/6y6jbcPG4Yn3Du4moXaenr,245172,4
193,1XcXhu1X0xBFMDFyq0b7Ue,blackbear,4u,54,"['electropop', 'pop', 'pop rap']",0.776,0.513,5,-6.757,1,0.0872,0.392,0.0,0.0642,0.813,153.934,audio_features,spotify:track:1XcXhu1X0xBFMDFyq0b7Ue,https://api.spotify.com/v1/tracks/1XcXhu1X0xBFMDFyq0b7Ue,https://api.spotify.com/v1/audio-analysis/1XcXhu1X0xBFMDFyq0b7Ue,158571,4
194,0Q3SC6kEhxYagDP3bFe5K9,Marshmello,Keep It Mello (feat. Omar LinX),59,"['brostep', 'dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']",0.686,0.888,1,-3.348,1,0.0857,0.00134,0.000689,0.0736,0.108,142.015,audio_features,spotify:track:0Q3SC6kEhxYagDP3bFe5K9,https://api.spotify.com/v1/tracks/0Q3SC6kEhxYagDP3bFe5K9,https://api.spotify.com/v1/audio-analysis/0Q3SC6kEhxYagDP3bFe5K9,243380,4
196,3cNjgVBKTJ1SvKhunrCdVy,Joel Adams,Please Don't Go,71,"['australian pop', 'pop soul']",0.513,0.768,4,-4.868,0,0.0587,0.0118,1.94e-05,0.294,0.235,84.264,audio_features,spotify:track:3cNjgVBKTJ1SvKhunrCdVy,https://api.spotify.com/v1/tracks/3cNjgVBKTJ1SvKhunrCdVy,https://api.spotify.com/v1/audio-analysis/3cNjgVBKTJ1SvKhunrCdVy,210580,4
197,7LjalVbaR7UsYQFoqhxZ3b,blackbear,califormula (Tarro Remix),40,"['electropop', 'pop', 'pop rap']",0.406,0.84,10,-4.34,0,0.598,0.12,0.0228,0.112,0.429,144.662,audio_features,spotify:track:7LjalVbaR7UsYQFoqhxZ3b,https://api.spotify.com/v1/tracks/7LjalVbaR7UsYQFoqhxZ3b,https://api.spotify.com/v1/audio-analysis/7LjalVbaR7UsYQFoqhxZ3b,189517,4
198,0fTiDOXRNEN0lUeYGoSHml,The Chainsmokers,Somebody,62,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']",0.32,0.63,10,-7.019,0,0.0493,0.192,0.0,0.102,0.323,203.443,audio_features,spotify:track:0fTiDOXRNEN0lUeYGoSHml,https://api.spotify.com/v1/tracks/0fTiDOXRNEN0lUeYGoSHml,https://api.spotify.com/v1/audio-analysis/0fTiDOXRNEN0lUeYGoSHml,221987,4
199,75ZvA4QfFiZvzhj2xkaWAh,Post Malone,I Fall Apart,79,"['dfw rap', 'melodic rap', 'rap']",0.556,0.538,8,-5.408,0,0.0382,0.0689,0.0,0.196,0.291,143.95,audio_features,spotify:track:75ZvA4QfFiZvzhj2xkaWAh,https://api.spotify.com/v1/tracks/75ZvA4QfFiZvzhj2xkaWAh,https://api.spotify.com/v1/audio-analysis/75ZvA4QfFiZvzhj2xkaWAh,223347,4
200,66XDf77gBcfQKi4I2vIbTj,Steve Aoki,Waste It On Me,63,"['dance pop', 'edm', 'electro house', 'pop dance', 'pop rap', 'tropical house']",0.669,0.684,7,-4.595,1,0.0585,0.252,0.0,0.72,0.466,96.097,audio_features,spotify:track:66XDf77gBcfQKi4I2vIbTj,https://api.spotify.com/v1/tracks/66XDf77gBcfQKi4I2vIbTj,https://api.spotify.com/v1/audio-analysis/66XDf77gBcfQKi4I2vIbTj,192537,4
201,0Wv5wuenRLI3BcwgT3HPIP,DJ Snake,A Different Way (with Lauv),0,"['dance pop', 'edm', 'electronic trap', 'pop', 'pop dance', 'pop rap']",0.781,0.765,8,-4.092,1,0.0385,0.534,0.0,0.152,0.564,104.987,audio_features,spotify:track:0Wv5wuenRLI3BcwgT3HPIP,https://api.spotify.com/v1/tracks/0Wv5wuenRLI3BcwgT3HPIP,https://api.spotify.com/v1/audio-analysis/0Wv5wuenRLI3BcwgT3HPIP,198286,4
202,0Xm3PXjA4kXu2GxBhkLk61,Anirudh Ravichander,"Kutti Story (From ""Master"")",48,"['desi hip hop', 'filmi', 'tamil hip hop']",0.694,0.557,4,-6.134,0,0.102,0.202,1.35e-06,0.0919,0.78,104.759,audio_features,spotify:track:0Xm3PXjA4kXu2GxBhkLk61,https://api.spotify.com/v1/tracks/0Xm3PXjA4kXu2GxBhkLk61,https://api.spotify.com/v1/audio-analysis/0Xm3PXjA4kXu2GxBhkLk61,300500,4
203,0ZHILXmUaVSLEOCWxPQ1ga,Tanishk Bagchi,Makhna,73,"['desi pop', 'modern bollywood']",0.696,0.704,1,-7.876,1,0.0423,0.167,0.0,0.155,0.426,124.972,audio_features,spotify:track:0ZHILXmUaVSLEOCWxPQ1ga,https://api.spotify.com/v1/tracks/0ZHILXmUaVSLEOCWxPQ1ga,https://api.spotify.com/v1/audio-analysis/0ZHILXmUaVSLEOCWxPQ1ga,183000,4
204,1hhLL2eWsnPtYCdDjbiRIU,Sid Sriram,Thaarame Thaarame,64,['filmi'],0.594,0.53,0,-6.491,1,0.0343,0.677,0.0,0.108,0.32,139.878,audio_features,spotify:track:1hhLL2eWsnPtYCdDjbiRIU,https://api.spotify.com/v1/tracks/1hhLL2eWsnPtYCdDjbiRIU,https://api.spotify.com/v1/audio-analysis/1hhLL2eWsnPtYCdDjbiRIU,228214,3
205,3ee8Jmje8o58CHK66QrVC2,XXXTENTACION,SAD!,83,"['emo rap', 'miami hip hop']",0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,audio_features,spotify:track:3ee8Jmje8o58CHK66QrVC2,https://api.spotify.com/v1/tracks/3ee8Jmje8o58CHK66QrVC2,https://api.spotify.com/v1/audio-analysis/3ee8Jmje8o58CHK66QrVC2,166606,4
206,2EowclmjcHVK6W8xlngurh,Skylar Grey,Coming Home - Part II / Bonus Track,56,"['piano rock', 'viral pop']",0.568,0.283,4,-9.605,1,0.0333,0.93,2.04e-05,0.0906,0.173,130.052,audio_features,spotify:track:2EowclmjcHVK6W8xlngurh,https://api.spotify.com/v1/tracks/2EowclmjcHVK6W8xlngurh,https://api.spotify.com/v1/audio-analysis/2EowclmjcHVK6W8xlngurh,164827,4
207,6ufrOaf4v6Qady6GiIpQ0s,The Chainsmokers,Everybody Hates Me,59,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']",0.475,0.752,11,-6.596,0,0.0467,0.00703,0.0,0.406,0.515,154.957,audio_features,spotify:track:6ufrOaf4v6Qady6GiIpQ0s,https://api.spotify.com/v1/tracks/6ufrOaf4v6Qady6GiIpQ0s,https://api.spotify.com/v1/audio-analysis/6ufrOaf4v6Qady6GiIpQ0s,223467,4
208,2mzn1j4SQYXj1AFiK9fwtM,Sid Sriram,Maate Vinadhuga,45,['filmi'],0.631,0.582,11,-9.367,0,0.0536,0.216,0.0,0.17,0.493,159.959,audio_features,spotify:track:2mzn1j4SQYXj1AFiK9fwtM,https://api.spotify.com/v1/tracks/2mzn1j4SQYXj1AFiK9fwtM,https://api.spotify.com/v1/audio-analysis/2mzn1j4SQYXj1AFiK9fwtM,296220,4
